"","date","year","day","hhmmss","pixel_number","BH_Block","BH_Vine","BH_Leaf","round","E","A","Ci","gsw","Fv.Fm","Tleaf","Tair","VPDleaf","RHcham","Leaf_wp_bar","leaf_temp_C","Stem_wp_bar","Leak","wrong_vine","treatment","Rep"
"2432",2019-09-05,2019,248,NA,34,"B1_R2",1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2433",2019-09-05,2019,248,NA,34,"B1_R2",1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2434",2019-09-05,2019,248,NA,34,"B1_R2",1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2435",2019-09-05,2019,248,NA,34,"B1_R2",1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2436",2019-09-05,2019,248,"05:43:36",34,"B1_R2",2,1,1,0.000328254,-0.514946595,425.3357404,0.024535374,0.822907558,23.23104839,24.43150645,1.329079624,49.79081365,-3.4,NA,NA,"No","No",1,2
"2437",2019-09-05,2019,248,"8:32:08",34,"B1_R2",2,1,2,0.004151799,14.57124076,266.1354378,0.233545206,0,29.30920968,30.68492903,1.840498807,50.86471762,-9.2,NA,NA,"No","No",1,2
"2438",2019-09-05,2019,248,"11:15:34",34,"B1_R2",2,1,3,0.006297526,13.51516269,268.3411818,0.232213814,0.839705664,35.75481935,36.7096,2.771749303,50.22946566,-15.1,NA,NA,"No","No",1,2
"2439",2019-09-05,2019,248,"13:30:04",34,"B1_R2",2,1,4,0.004757053,13.27180441,234.7041926,0.165063713,0.821130852,37.12297419,37.58164839,2.888420581,53.14988354,-18.4,NA,-10.7,"No","No",1,2
"2440",2019-09-05,2019,248,"16:27:45",34,"B1_R2",2,1,5,0.004053695,10.22871052,240.0228362,0.130279967,0.839705664,38.07205806,39.40333226,3.080402013,50.17587831,-14.2,NA,NA,"No","No",1,2
"2441",2019-09-05,2019,248,"05:40:19",34,"B1_R2",3,1,1,0.000345133,-0.886410378,450.5783633,0.023936959,0.807988936,23.83156452,24.47853226,1.431261264,49.7555646,-2.9,NA,NA,"No","No",1,2
"2442",2019-09-05,2019,248,"8:18:24",34,"B1_R2",3,1,2,0.003965682,15.01516346,262.0298957,0.231438281,0.821130852,27.91526452,28.73518387,1.778418092,50.44031709,-8.6,NA,NA,"No","No",1,2
"2443",2019-09-05,2019,248,"11:08:11",34,"B1_R2",3,1,3,0.005264655,13.66232065,243.4451476,0.184802734,0.839705664,35.49367097,35.52459677,2.884489312,50.22135074,-14,NA,NA,"No","No",1,2
"2444",2019-09-05,2019,248,"13:24:48",34,"B1_R2",3,1,4,0.006037197,16.50876933,233.8882498,0.214316482,0.821130852,36.56325484,37.5118871,2.860991335,50.82581216,-20.6,NA,-8.3,"No","No",1,2
"2445",2019-09-05,2019,248,"16:22:21",34,"B1_R2",3,1,5,0.00622237,15.06061465,221.0382858,0.178117311,0.839705664,39.19958387,39.5343,3.489756113,49.95997222,-14.5,NA,NA,"No","No",1,2
"2446",2019-09-05,2019,248,NA,34,"B1_R2",4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2447",2019-09-05,2019,248,NA,34,"B1_R2",4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2448",2019-09-05,2019,248,NA,34,"B1_R2",4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2449",2019-09-05,2019,248,NA,34,"B1_R2",4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2450",2019-09-05,2019,248,NA,34,"B1_R2",4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2451",2019-09-05,2019,248,NA,34,"B1_R2",5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2452",2019-09-05,2019,248,NA,34,"B1_R2",5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2453",2019-09-05,2019,248,NA,34,"B1_R2",5,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2454",2019-09-05,2019,248,NA,34,"B1_R2",5,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2455",2019-09-05,2019,248,NA,34,"B1_R2",5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2456",2019-09-05,2019,248,"05:36:00",34,"B1_R2",6,1,1,0.000695521,-0.921558841,420.2815513,0.052701947,0.820938777,23.17567097,24.46830968,1.319988178,49.66623758,-3.7,NA,NA,"No","No",1,2
"2457",2019-09-05,2019,248,"8:13:00",34,"B1_R2",6,1,2,0.003492182,13.53103799,267.5122169,0.214001426,0.821130852,27.12204516,27.91766129,1.688889723,50.73278178,-8.1,NA,NA,"No","No",1,2
"2458",2019-09-05,2019,248,"11:01:36",34,"B1_R2",6,1,3,0.008445884,19.97198315,264.6085162,0.362488742,0.839705664,33.71770968,34.87327419,2.464504754,49.83098342,-12.4,NA,NA,"No","No",1,2
"2459",2019-09-05,2019,248,"13:19:39",34,"B1_R2",6,1,4,0.006256363,15.32745301,254.8490398,0.232136182,0.821130852,37.15403226,37.92302903,2.741299041,54.55538449,-16.3,NA,-8.8,"No","No",1,2
"2460",2019-09-05,2019,248,"16:16:25",34,"B1_R2",6,1,5,0.007538015,17.4181968,230.9703818,0.228921504,0.839705664,38.75447097,39.19139677,3.331382243,50.75076258,-14.5,NA,NA,"No","No",1,2
"2461",2019-09-05,2019,248,"5:51:22",55,"B1_R3",1,1,1,0.000211365,-0.546539588,447.9461556,0.015468758,0.86252014,23.31929677,24.38193548,1.353769848,49.63181844,-4.7,NA,NA,"No","No",1,3
"2462",2019-09-05,2019,248,"8:51:33",55,"B1_R3",1,1,2,0.00378926,13.30973576,262.2223188,0.201857347,0.839705664,29.640085,30.948135,1.928888955,49.89430639,-9,NA,NA,"No","No",1,3
"2463",2019-09-05,2019,248,"11:26:37",55,"B1_R3",1,1,3,0.004879339,12.25002063,262.6924935,0.190816958,0.821130852,35.30475484,36.33141935,2.58869413,51.91660094,-15.1,NA,NA,"No","No",1,3
"2464",2019-09-05,2019,248,"13:40:45",55,"B1_R3",1,1,4,0.005643048,13.57724423,235.5418914,0.174667998,0.839705664,37.64338387,37.79520645,3.243450949,49.91447755,-16.2,NA,-10.3,"No","No",1,3
"2465",2019-09-05,2019,248,"16:33:46",55,"B1_R3",1,1,5,0.005629774,13.16556744,262.9460804,0.208775005,0.821130852,37.45997097,38.53417742,2.719454597,54.65874001,-16.9,NA,NA,"No","No",1,3
"2466",2019-09-05,2019,248,NA,55,"B1_R3",2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2467",2019-09-05,2019,248,NA,55,"B1_R3",2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2468",2019-09-05,2019,248,NA,55,"B1_R3",2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2469",2019-09-05,2019,248,NA,55,"B1_R3",2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2470",2019-09-05,2019,248,NA,55,"B1_R3",2,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2471",2019-09-05,2019,248,NA,55,"B1_R3",3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2472",2019-09-05,2019,248,NA,55,"B1_R3",3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2473",2019-09-05,2019,248,NA,55,"B1_R3",3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2474",2019-09-05,2019,248,NA,55,"B1_R3",3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2475",2019-09-05,2019,248,NA,55,"B1_R3",3,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2476",2019-09-05,2019,248,"5:48:19",55,"B1_R3",4,1,1,7.7e-05,-0.470876726,531.9367172,0.005300792,0.822542099,23.85812903,24.54571613,1.435523017,49.57140592,-4.2,NA,NA,"No","No",1,3
"2477",2019-09-05,2019,248,"8:45:29",55,"B1_R3",4,1,2,0.004170307,13.43819229,273.2333138,0.228145615,0.839705664,29.24102,30.45667,1.890852365,50.0139061,-10,NA,NA,"No","No",1,3
"2478",2019-09-05,2019,248,"11:21:27",55,"B1_R3",4,1,3,0.003849453,9.210882177,268.3168057,0.144400102,0.821130852,35.54793871,35.9857,2.66881275,52.87009238,-14.2,NA,NA,"No","No",1,3
"2479",2019-09-05,2019,248,"13:35:01",55,"B1_R3",4,1,4,0.003068547,8.39116613,205.6442184,0.082712732,0.839705664,38.62040323,37.43060323,3.639353571,50.27495595,-15,NA,-11,"No","No",1,3
"2480",2019-09-05,2019,248,"16:29:16",55,"B1_R3",4,1,5,0.004292184,10.61983624,237.3275193,0.133576994,0.821130852,38.44664516,38.87983548,3.179764576,52.14403735,-16.4,NA,NA,"No","No",1,3
"2481",2019-09-05,2019,248,"5:45:54",55,"B1_R3",5,1,1,0.000186265,-0.842578964,495.6206906,0.012858322,0.950464761,23.83370968,24.46535806,1.433406688,49.73757421,-3.1,NA,NA,"Yes","No",1,3
"2482",2019-09-05,2019,248,"8:39:13",55,"B1_R3",5,1,2,0.001996876,8.455081972,237.3561147,0.097828333,0.839705664,29.90423,30.481515,2.046545531,50.01522145,-7,NA,NA,"Yes","No",1,3
"2483",2019-09-05,2019,248,"11:16:37",55,"B1_R3",5,1,3,0.007988116,17.58407763,256.793056,0.28774439,0.821130852,34.87975161,35.84729032,2.882097274,46.10297882,-13.4,NA,NA,"Yes","No",1,3
"2484",2019-09-05,2019,248,"13:29:19",55,"B1_R3",5,1,4,0.007900631,15.39267355,266.7188636,0.273632402,0.839705664,36.60402581,37.08769355,2.97266038,50.46819461,-13,NA,-8,"Yes","No",1,3
"2485",2019-09-05,2019,248,"16:24:49",55,"B1_R3",5,1,5,0.003371229,6.129621354,287.7579193,0.1139031,0.821130852,38.08833871,39.17604839,2.915619731,53.19809744,-14.6,NA,NA,"Yes","No",1,3
"2486",2019-09-05,2019,248,NA,55,"B1_R3",6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2487",2019-09-05,2019,248,NA,55,"B1_R3",6,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2488",2019-09-05,2019,248,NA,55,"B1_R3",6,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2489",2019-09-05,2019,248,NA,55,"B1_R3",6,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2490",2019-09-05,2019,248,NA,55,"B1_R3",6,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2491",2019-09-05,2019,248,NA,67,"B1_R4",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2492",2019-09-05,2019,248,NA,67,"B1_R4",1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2493",2019-09-05,2019,248,NA,67,"B1_R4",1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2494",2019-09-05,2019,248,NA,67,"B1_R4",1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2495",2019-09-05,2019,248,NA,67,"B1_R4",1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2496",2019-09-05,2019,248,"06:18:57",67,"B1_R4",2,1,1,0.000762405,-0.463974113,404.3190253,0.061686807,0.839705664,22.27669355,23.69216452,1.240192416,49.60560729,-4.3,NA,NA,"No","No",1,1
"2497",2019-09-05,2019,248,"9:08:10",67,"B1_R4",2,1,2,0.003605362,12.73135156,248.6557861,0.171313127,0,30.66493871,31.35864516,2.142723715,49.58632507,-11.4,NA,NA,"No","No",1,1
"2498",2019-09-05,2019,248,"11:59:07",67,"B1_R4",2,1,3,0.007601376,15.26429627,266.3425477,0.268076099,0.839705664,36.36967419,37.06060968,2.917602979,50.16893825,-12.9,NA,NA,"No","No",1,1
"2499",2019-09-05,2019,248,"14:15:01",67,"B1_R4",2,1,4,0.006395074,13.53503964,260.547153,0.216685457,0.821130852,36.42297742,37.43614516,2.999482573,48.16076631,-20.9,NA,-11.1,"No","No",1,1
"2500",2019-09-05,2019,248,"17:06:57",67,"B1_R4",2,1,5,0.002388286,8.068250013,168.8892165,0.064175705,0.839705664,38.81057419,37.82845161,3.624243494,50.5045893,-11.2,NA,NA,"No","No",1,1
"2501",2019-09-05,2019,248,"06:12:29",67,"B1_R4",3,1,1,0.000725468,-0.660786213,410.8663874,0.056979026,0.839098464,22.44575161,23.57553871,1.276277687,49.67462685,-4.3,NA,NA,"No","No",1,1
"2502",2019-09-05,2019,248,"9:02:51",67,"B1_R4",3,1,2,0.004630977,13.70929053,274.6797249,0.240209142,0,30.03541613,30.86953871,1.995887745,50.76536181,-12.6,NA,NA,"No","No",1,1
"2503",2019-09-05,2019,248,"11:52:52",67,"B1_R4",3,1,3,0.005698113,12.58917087,249.6391852,0.180588176,0.839705664,37.20790645,37.3471129,3.176891811,49.80123326,-15.2,NA,NA,"No","No",1,1
"2504",2019-09-05,2019,248,"14:09:48",67,"B1_R4",3,1,4,0.003016474,8.692334341,224.5525881,0.09558291,0.821130852,36.64205806,37.23285806,3.117844302,47.99801993,-14.9,NA,-8.4,"No","No",1,1
"2505",2019-09-05,2019,248,"17:01:40",67,"B1_R4",3,1,5,0.004629665,12.6630275,226.2933548,0.148601345,0.839705664,37.21963226,37.64604839,3.105794917,50.14916875,-12.6,NA,NA,"No","No",1,1
"2506",2019-09-05,2019,248,NA,67,"B1_R4",4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2507",2019-09-05,2019,248,NA,67,"B1_R4",4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2508",2019-09-05,2019,248,NA,67,"B1_R4",4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2509",2019-09-05,2019,248,NA,67,"B1_R4",4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2510",2019-09-05,2019,248,NA,67,"B1_R4",4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2511",2019-09-05,2019,248,"06:07:49",67,"B1_R4",5,1,1,0.000231504,-0.353205665,423.8454004,0.017586525,0.82885967,22.66547097,23.62557419,1.306404826,49.74700752,-3,NA,NA,"No","No",1,1
"2512",2019-09-05,2019,248,"8:57:53",67,"B1_R4",5,1,2,0.003690584,12.70965221,261.3203661,0.189946541,0,29.99318065,30.6815871,1.988557236,51.24522205,-11.7,NA,NA,"No","No",1,1
"2513",2019-09-05,2019,248,"11:46:02",67,"B1_R4",5,1,3,0.004746853,11.76654759,242.3827151,0.155079021,0.839705664,36.46760968,36.49244194,3.069742442,49.80542532,-15,NA,NA,"No","No",1,1
"2514",2019-09-05,2019,248,"14:04:47",67,"B1_R4",5,1,4,0.006836987,16.72207383,251.7682467,0.254742954,0.821130852,36.05172258,37.16454839,2.752088366,50.83043995,-14.2,NA,-10.1,"No","No",1,1
"2515",2019-09-05,2019,248,"16:55:16",67,"B1_R4",5,1,5,0.005776431,12.41519523,250.8454044,0.179024289,0.839705664,38.08857742,37.85509677,3.231485495,52.35006715,-14.1,NA,NA,"No","No",1,1
"2516",2019-09-05,2019,248,NA,67,"B1_R4",6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2517",2019-09-05,2019,248,NA,67,"B1_R4",6,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2518",2019-09-05,2019,248,NA,67,"B1_R4",6,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2519",2019-09-05,2019,248,NA,67,"B1_R4",6,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2520",2019-09-05,2019,248,NA,67,"B1_R4",6,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2521",2019-09-05,2019,248,"05:26:09",23,"B2_R1",1,1,1,0.000282393,-0.480680446,430.5167557,0.019397758,0.832653864,24.11249677,24.92667419,1.443107879,49.66086556,-3.8,NA,NA,"No","No",2,1
"2522",2019-09-05,2019,248,"8:05:13",23,"B2_R1",1,1,2,0.001727152,6.704324143,275.2149624,0.102391707,0.821130852,27.16248065,27.56835806,1.700556138,51.69458324,-8.2,NA,NA,"No","No",2,1
"2523",2019-09-05,2019,248,"10:53:02",23,"B2_R1",1,1,3,0.005146911,15.38147756,250.341129,0.221067064,0.839705664,33.04655806,34.13189677,2.388437446,49.73391406,-13.8,NA,NA,"No","No",2,1
"2524",2019-09-05,2019,248,"13:05:18",23,"B2_R1",1,1,4,0.004420849,12.34081657,226.824261,0.144375804,0.821130852,37.46342258,37.85995806,3.053224935,51.65638379,-19.9,NA,-11.1,"No","No",2,1
"2525",2019-09-05,2019,248,"16:09:09",23,"B2_R1",1,1,5,0.003320338,7.970863287,230.9173086,0.093269511,0.839705664,39.53311935,40.07772258,3.480814039,50.37164026,-14.6,NA,NA,"No","No",2,1
"2526",2019-09-05,2019,248,NA,23,"B2_R1",2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2527",2019-09-05,2019,248,NA,23,"B2_R1",2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2528",2019-09-05,2019,248,NA,23,"B2_R1",2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2529",2019-09-05,2019,248,NA,23,"B2_R1",2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2530",2019-09-05,2019,248,NA,23,"B2_R1",2,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2531",2019-09-05,2019,248,"05:29:42",23,"B2_R1",3,1,1,0.000553604,-0.721162787,420.4666546,0.040097643,0.812908364,23.65519355,24.77106452,1.376078916,49.65416658,-3.8,NA,NA,"No","No",2,1
"2532",2019-09-05,2019,248,"8:00:59",23,"B2_R1",3,1,2,0.002517441,8.88462183,285.5706378,0.156398766,0.821130852,26.67270968,27.21370968,1.644532075,51.49643981,-6.7,NA,NA,"No","No",2,1
"2533",2019-09-05,2019,248,"10:46:21",23,"B2_R1",3,1,3,0.004436394,12.89037403,253.4869506,0.18462866,0.839705664,33.01513871,33.59317742,2.445154309,49.99569743,-10.9,NA,NA,"No","No",2,1
"2534",2019-09-05,2019,248,"12:57:59",23,"B2_R1",3,1,4,0.006089926,15.17892864,255.1020347,0.232620995,0.821130852,35.94720645,37.15098387,2.67371282,51.56144384,-13.7,NA,-12.6,"No","No",2,1
"2535",2019-09-05,2019,248,"16:03:07",23,"B2_R1",3,1,5,0.006815448,13.68898157,251.5251508,0.206789987,0.839705664,39.3572129,40.54603871,3.309013158,50.49102623,-13.7,NA,NA,"No","No",2,1
"2536",2019-09-05,2019,248,NA,23,"B2_R1",4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2537",2019-09-05,2019,248,NA,23,"B2_R1",4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2538",2019-09-05,2019,248,NA,23,"B2_R1",4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2539",2019-09-05,2019,248,NA,23,"B2_R1",4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2540",2019-09-05,2019,248,NA,23,"B2_R1",4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2541",2019-09-05,2019,248,"05:17:35",23,"B2_R1",5,1,1,0.00063115,-0.991638887,429.0799858,0.041714204,0.79990846,25.10992258,26.07784194,1.50524535,50.01221034,-3.9,NA,NA,"No","No",2,1
"2542",2019-09-05,2019,248,"7:56:37",23,"B2_R1",5,1,2,0.002571663,12.74511436,250.4404899,0.168795582,0.821130852,25.97038065,27.13222258,1.562460608,50.0655353,-5.6,NA,NA,"No","No",2,1
"2543",2019-09-05,2019,248,"10:38:07",23,"B2_R1",5,1,3,0.004592436,15.19011126,243.5964729,0.20378589,0.839705664,31.67638065,31.94429032,2.310004347,49.96395408,-11,NA,NA,"No","No",2,1
"2544",2019-09-05,2019,248,"12:52:46",23,"B2_R1",5,1,4,0.006964481,17.1991423,244.9726868,0.249015971,0.821130852,36.44025484,37.19420323,2.864724436,51.00519663,-14.8,NA,-9.9,"No","No",2,1
"2545",2019-09-05,2019,248,"15:57:36",23,"B2_R1",5,1,5,0.005019184,9.071923806,250.8172261,0.129100309,0.839705664,40.07355484,40.84533548,3.832563017,46.553626,-12.4,NA,NA,"No","No",2,1
"2546",2019-09-05,2019,248,NA,23,"B2_R1",6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2547",2019-09-05,2019,248,NA,23,"B2_R1",6,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2548",2019-09-05,2019,248,NA,23,"B2_R1",6,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2549",2019-09-05,2019,248,NA,23,"B2_R1",6,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2550",2019-09-05,2019,248,NA,23,"B2_R1",6,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2551",2019-09-05,2019,248,NA,35,"B2_R2",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2552",2019-09-05,2019,248,NA,35,"B2_R2",1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2553",2019-09-05,2019,248,NA,35,"B2_R2",1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2554",2019-09-05,2019,248,NA,35,"B2_R2",1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2555",2019-09-05,2019,248,NA,35,"B2_R2",1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2556",2019-09-05,2019,248,"5:24:17",35,"B2_R2",2,1,1,0.000345971,-0.579186921,429.4098254,0.024241566,0.9362197,24.03759677,25.09820645,1.415962729,49.5813855,-4.7,NA,NA,"No","No",2,2
"2557",2019-09-05,2019,248,"8:10:39",35,"B2_R2",2,1,2,0.003178975,11.55818923,269.5900252,0.181892326,0.839705664,27.848415,28.614165,1.793923239,50.02761259,-6.5,NA,NA,"No","No",2,2
"2558",2019-09-05,2019,248,"10:48:35",35,"B2_R2",2,1,3,0.007890063,15.84304949,270.2868778,0.29188837,0.821130852,32.73422258,34.03008065,2.825806844,40.19712348,-12.8,NA,NA,"No","No",2,2
"2559",2019-09-05,2019,248,"13:03:17",35,"B2_R2",2,1,4,0.005955159,12.55620069,266.0667356,0.207458233,0.839705664,36.8961129,37.70457097,2.908628006,51.29544892,-14.4,NA,-10,"No","No",2,2
"2560",2019-09-05,2019,248,"16:03:58",35,"B2_R2",2,1,5,0.007671992,14.70457768,251.1726476,0.229085543,0.821130852,40.07259355,41.07157097,3.370769418,51.87692701,-16.4,NA,NA,"No","No",2,2
"2561",2019-09-05,2019,248,"5:20:25",35,"B2_R2",3,1,1,0.000156976,-0.633106315,482.9400346,0.010986151,0.802027471,24.0851129,25.17745806,1.412527372,49.72169665,-5.5,NA,NA,"No","No",2,2
"2562",2019-09-05,2019,248,"8:04:36",35,"B2_R2",3,1,2,0.003020945,12.27277078,265.3753628,0.185760452,0.839705664,26.896335,27.61305,1.672858193,50.79595788,-6.6,NA,NA,"No","No",2,2
"2563",2019-09-05,2019,248,"10:43:17",35,"B2_R2",3,1,3,0.004058757,11.46139258,268.3907296,0.183188577,0.821130852,32.32109032,33.21436129,2.255390964,50.98811558,-11.9,NA,NA,"No","No",2,2
"2564",2019-09-05,2019,248,"12:56:49",35,"B2_R2",3,1,4,0.004443518,11.34959605,239.5639247,0.145090016,0.839705664,36.89782258,37.29040968,3.06059215,50.10075134,-15.2,NA,-10.4,"No","No",2,2
"2565",2019-09-05,2019,248,"15:59:16",35,"B2_R2",3,1,5,0.008020414,14.90857136,269.3942212,0.264957066,0.821130852,39.75171935,41.11627742,3.071030113,53.95522921,-16.2,NA,NA,"No","No",2,2
"2566",2019-09-05,2019,248,NA,35,"B2_R2",4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2567",2019-09-05,2019,248,NA,35,"B2_R2",4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2568",2019-09-05,2019,248,NA,35,"B2_R2",4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2569",2019-09-05,2019,248,NA,35,"B2_R2",4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2570",2019-09-05,2019,248,NA,35,"B2_R2",4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"2571",2019-09-05,2019,248,"5:17:15",35,"B2_R2",5,1,1,0.000339861,-0.843008171,449.6295712,0.023011064,0.804779811,24.48165806,25.25543226,1.46364658,50.15098273,-4.4,NA,NA,"No","No",2,2
"2572",2019-09-05,2019,248,"7:58:44",35,"B2_R2",5,1,2,0.002014304,9.65494566,250.9775409,0.124017167,0.839705664,26.248505,26.761115,1.648639985,50.30974041,-5.8,NA,NA,"No","No",2,2
"2573",2019-09-05,2019,248,"10:38:04",35,"B2_R2",5,1,3,0.006882592,14.5890843,299.9339883,0.389792458,0.821130852,31.68133548,32.1569,1.883031952,58.2565431,-12.6,NA,NA,"No","No",2,2
