SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1630358966,4479.6,20210830 14:29:26,14:29:26,15,B3R1,_NE,_5.5,_1,nc,1630358958,0.005243806,5.243806216,10.27145458,385.2721667,265.1034197,26.57418056,38.61999266,0.163693984,2.929957359,0.158777723,0.099665484,372.3633573,43.42163737,42.16634667,8.315915939,61.46722954,5.229022904,8.507009253,3.086893034,-231.2518541,68.31921954,5.846637973,215.2773607,0,0,1,0,50275.69458,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1601.656349,10.27145458,#DIV/0!,0.00641302,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1899.966,1601.656349,0.842992111,0.195984221,6,0.5,0: Broadleaf,1630358958,385.2721667,400.0155,52.16461333,46.20303,385.4111667,51.71951333,500.2293667,100.0408,0.200006367,42.59885667,42.16634667,999.9,0,0,9998.244667,0,578.3225667,1899.966,0.900000533,0.099999607,0,1031.5918,4.99979,20413.15333,16171.30333,53.64153333,54.67873333,53.9412,54.083,55.2206,1705.469667,189.497,0,1630358962,0,1026.368462,-649.8888206,-12804.26325,20309.70385,15,1630356518,13:48:37,1630356513,1630356518,2,0.096,0.01,-0.136,0.445,400,47,0.25,0.17,10.29195217,-1.114826415,0.084989841,0,-14.74739667,0.623313904,0.050350336,1,5.945799333,1.888849121,0.136948629,0,1,3,3-Jan,100,100,-0.139,0.4451,-0.32455995,0.000778235,-8.34E-07,1.66E-10,0.445105,0,0,0,2,2117,2,28,40.9,40.8,1.06812,2.56348,1.59912,2.30469,1.69678,2.56958,44.1677,15.0076,18,506.5,478.244,41.1459,40.7537,30.0004,40.3816,40.3033,21.3749,0,100,-999.9,400,58.5861,97.6642,98.9137
41,1630359052,4565.6,20210830 14:30:52,14:30:52,15,B3R1,_NE,_5.5,_2,nc,1630359044,0.003932755,3.932755394,9.638124731,386.6246333,240.1078053,24.06957372,38.75713287,0.121037592,2.930328591,0.118327198,0.074192962,372.3584946,43.91336843,41.89098667,8.196201099,59.29251269,5.085146491,8.576372059,3.111054608,-173.4345129,136.3024031,11.65637718,346.882762,0,0,1,0,50261.31175,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1601.635541,9.638124731,#DIV/0!,0.006017677,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1899.941333,1601.635541,0.842992103,0.195984206,6,0.5,0: Broadleaf,1630359044,386.6246333,400.0085,50.72725333,46.24951333,386.7633667,50.28215,500.2422,100.0448667,0.199994967,42.75377,41.89098667,999.9,0,0,9999.954,0,1761.950333,1899.941333,0.899999833,0.100000097,0,1106.569,4.99979,21512,16171.08333,53.7872,54.8498,54.04133333,54.2416,55.3708,1705.447333,189.494,0,1630359047,0,1098.2776,-829.4307679,-15584.36151,21355.228,15,1630356518,13:48:37,1630356513,1630356518,2,0.096,0.01,-0.136,0.445,400,47,0.25,0.17,9.569167326,2.68808777,0.231916896,0,-13.32708333,-5.817111457,0.44800853,0,4.411001,7.883215929,0.577674523,0,0,3,0/3,100,100,-0.138,0.4451,-0.32455995,0.000778235,-8.34E-07,1.66E-10,0.445105,0,0,0,2,2117,2,28,42.3,42.2,1.06934,2.57935,1.59912,2.30347,1.69678,2.44385,44.2232,14.9726,18,506.918,477.822,41.3317,40.8251,30.0005,40.4364,40.3554,21.3826,0,100,-999.9,400,58.5861,97.6678,98.8879
42,1630359137,4650.1,20210830 14:32:16,14:32:16,15,B3R1,_NE,_5.5,_3,nc,1630359129,0.005762625,5.762625121,10.88609715,384.2630968,280.9452709,28.16376907,38.52101543,0.204844208,2.929400665,0.197206169,0.123916374,372.3676142,43.59276539,41.47249355,8.017115733,61.10819838,5.282091759,8.643834868,2.735023974,-254.1317678,225.9833488,19.30722776,363.5264229,0,0,1,0,50212.05419,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1601.674675,10.88609715,#DIV/0!,0.006796697,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1899.987742,1601.674675,0.84299211,0.195984219,6,0.5,0: Broadleaf,1630359129,384.2630968,399.9768387,52.69105484,46.14310968,384.4022581,52.24594516,500.2167419,100.0463871,0.200073613,42.90340323,41.47249355,999.9,0,0,9994.514194,0,516.7737742,1899.987742,0.899999903,0.100000081,0,1014.271161,4.99979,19685.19677,16171.46452,53.907,55.01,54.175,54.46341935,55.49593548,1705.48871,189.4990323,0,1630359132,0,1007.834538,-595.0187342,-10990.2564,19565.79231,15,1630356518,13:48:37,1630356513,1630356518,2,0.096,0.01,-0.136,0.445,400,47,0.25,0.17,10.89254099,-0.607112377,0.049128524,0,-15.71772667,-0.520610456,0.050323142,1,6.564675,3.243658198,0.236383857,0,1,3,3-Jan,100,100,-0.14,0.4451,-0.32455995,0.000778235,-8.34E-07,1.66E-10,0.445105,0,0,0,2,2117,2,28,43.7,43.7,1.06812,2.56348,1.59912,2.30347,1.69678,2.52686,44.2787,14.9814,18,516.036,476.407,41.492,40.9434,30.0008,40.5356,40.4578,21.376,0,100,-999.9,400,58.5861,97.6366,98.879
43,1630359457,4970.1,20210830 14:37:36,14:37:36,15,B3R1,_SE,_5.8,_1,nc,1630359449,0.00585617,5.856170441,11.50360934,383.4889032,268.4966379,26.91180938,38.43765175,0.192439563,2.930335509,0.185684239,0.116639833,372.3659471,43.43086698,42.10185161,8.287741316,62.24304755,5.341530959,8.581731084,2.946210357,-258.2571164,104.8739136,8.978140267,227.9608845,18,4,1,0,50259.32835,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1601.666151,11.50360934,#DIV/0!,0.007182277,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1899.977419,1601.666151,0.842992203,0.195984407,6,0.5,0: Broadleaf,1630359449,383.4889032,399.9796452,53.29196129,46.64249677,383.6283871,52.84685806,500.2583548,100.0314516,0.200006,42.76569355,42.10185161,999.9,0,0,10001.33452,0,1641.170323,1899.977419,0.899997032,0.100002916,0,845.1765484,4.99979,16498.42903,16171.36774,54.058,55.018,54.3363871,54.264,55.562,1705.472903,189.503871,0,1630359452,0,840.1096,-388.9651544,-7165.769241,16403.38,15,1630356518,13:48:37,1630356513,1630356518,2,0.096,0.01,-0.136,0.445,400,47,0.25,0.17,11.46986286,3.596746108,0.301984441,0,-16.52333,-4.228151279,0.335924169,0,6.659242,1.957053437,0.142249891,0,0,3,0/3,100,100,-0.139,0.4451,-0.32455995,0.000778235,-8.34E-07,1.66E-10,0.445105,0,0,0,2,2117,2,28,49.1,49,1.06934,2.57568,1.59912,2.30225,1.69678,2.49878,44.3064,14.9026,18,484.397,475.733,41.4773,41.467,29.9999,41.0404,40.9521,21.3773,0,100,-999.9,400,58.5861,97.5163,98.7763
44,1630359584,5097.1,20210830 14:39:43,14:39:43,15,B3R1,_SE,_5.8,_2,nc,1630359576,0.005925984,5.925983742,11.27781028,383.7454839,288.6658214,28.93385943,38.46398521,0.231686731,2.929550827,0.22196733,0.139568854,372.3676703,43.55414032,41.06195806,7.844738518,61.8229328,5.344825905,8.645377472,2.499912613,-261.335883,291.3725805,24.84446513,427.2488329,9,2,1,0,50215.3627,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1601.673261,11.27781028,#DIV/0!,0.007041268,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1899.985806,1601.673261,0.842992224,0.195984448,6,0.5,0: Broadleaf,1630359576,383.7454839,399.9998065,53.32398065,46.59528065,383.8846774,52.87887742,500.2440323,100.0330645,0.199998355,42.9068129,41.06195806,999.9,0,0,9996.700968,0,1730.119032,1899.985806,0.89999629,0.10000369,0,855.5065806,4.99979,16573.9,16171.42903,54.129,55.32216129,54.437,54.504,55.687,1705.48,189.506129,0,1630359579,0,850.55308,-306.3999226,-5638.115376,16482.556,15,1630356518,13:48:37,1630356513,1630356518,2,0.096,0.01,-0.136,0.445,400,47,0.25,0.17,11.16592091,12.71446462,0.994813847,0,-16.34639,-14.52820378,1.092623995,0,6.74443,3.099481735,0.225525688,0,0,3,0/3,100,100,-0.14,0.4451,-0.32455995,0.000778235,-8.34E-07,1.66E-10,0.445105,0,0,0,2,2117,2,28,51.2,51.1,1.06934,2.5647,1.59912,2.30347,1.69678,2.55615,44.3621,14.885,18,494.815,475.253,41.6385,41.5332,30.0002,41.1188,41.0299,21.3805,0,100,-999.9,400,58.5861,97.5228,98.7733
45,1630359647,5160.6,20210830 14:40:47,14:40:47,15,B3R1,_SE,_5.8,_3,nc,1630359639,0.005743128,5.743127799,11.60508306,383.4396667,279.8692263,28.05056591,38.43116224,0.216004914,2.929832078,0.207531615,0.130440856,372.3725446,43.65107538,41.22312333,7.912022499,61.39221346,5.321487466,8.668016946,2.590535032,-253.2719359,273.838563,23.37061066,416.3097823,0,0,1,0,50215.02462,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1601.695461,11.60508306,#DIV/0!,0.007245499,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1900.012333,1601.695461,0.842992139,0.195984278,6,0.5,0: Broadleaf,1630359639,383.4396667,400.0007,53.09413667,46.57130333,383.5790333,52.64903,500.2306,100.0274,0.200003633,42.95679333,41.22312333,999.9,0,0,9998.87,0,1550.235333,1900.012333,0.8999985,0.100001503,0,630.5116333,4.99979,12420.68,16171.67,54.2122,55.52893333,54.53306667,54.64566667,55.75,1705.509,189.5033333,0,1630359643,0,629.96016,-41.3681539,-960.2923096,12406.948,15,1630356518,13:48:37,1630356513,1630356518,2,0.096,0.01,-0.136,0.445,400,47,0.25,0.17,11.64578478,-2.177311625,0.166901874,0,-16.57297667,1.706576196,0.133628232,0,6.502314,2.43531871,0.178041285,0,0,3,0/3,100,100,-0.139,0.4451,-0.32455995,0.000778235,-8.34E-07,1.66E-10,0.445105,0,0,0,2,2117,2,28,52.2,52.2,1.06934,2.57202,1.59912,2.30347,1.69678,2.59033,44.4177,14.8675,18,509.074,475.156,41.6964,41.5758,30.0003,41.1598,41.0776,21.3827,0,100,-999.9,400,58.5861,97.5242,98.7663
46,1630359815,5328.1,20210830 14:43:34,14:43:34,15,B2R3,_SW,_5.3,_1,nc,1630359807,0.005985537,5.985537379,12.65159211,382.0656667,260.9890082,26.16464221,38.30280646,0.198820659,2.930548486,0.191619431,0.120387416,372.3702752,43.9446396,42.07126333,8.274407764,60.6482493,5.355760573,8.830857668,2.918647191,-263.9621984,196.1841242,16.83523214,321.4274332,0,0,1,0,50178.62793,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1601.685883,12.65159211,#DIV/0!,0.007898922,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1900.001,1601.685883,0.842992126,0.195984252,6,0.5,0: Broadleaf,1630359807,382.0656667,399.9829,53.42303667,46.62749333,382.2054333,52.97793333,500.2489,100.0519333,0.19996,43.313,42.07126333,999.9,0,0,10000.501,0,145.3541333,1900.001,0.899998967,0.100000707,0,628.3075,4.99979,12748.48333,16171.59,54.5186,55.5662,54.8204,55.00826667,56.0558,1705.499,189.5013333,0,1630359810,0,627.931,-57.38229052,-1712.482047,12731.38846,15,1630356518,13:48:37,1630356513,1630356518,2,0.096,0.01,-0.136,0.445,400,47,0.25,0.17,12.67364031,-1.628972844,0.127186934,0,-17.91719,0.865401557,0.074397524,1,6.795548667,2.57198416,0.187193045,0,1,3,3-Jan,100,100,-0.14,0.4452,-0.32455995,0.000778235,-8.34E-07,1.66E-10,0.445105,0,0,0,2,2117,2,28,55,55,1.06812,2.56592,1.59912,2.30347,1.69678,2.58789,44.5852,14.85,18,510.581,476.242,41.8815,41.6617,29.9998,41.2433,41.1574,21.374,0,100,-999.9,400,58.5861,97.5026,98.7619
47,1630359902,5415.6,20210830 14:45:02,14:45:02,15,B2R3,_SW,_5.3,_2,nc,1630359894,0.006808524,6.808524465,12.8363996,381.4868065,267.9797142,26.86647931,38.24620615,0.219649364,2.930631513,0.210896246,0.132567522,372.3657122,43.78460745,42.4585129,8.444589734,61.34603441,5.431953733,8.854612665,3.012636001,-300.2559289,143.1404854,12.3086289,227.5588976,0,0,1,0,50172.81472,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1601.667716,12.8363996,#DIV/0!,0.008014396,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1899.979677,1601.667716,0.842992025,0.19598405,6,0.5,0: Broadleaf,1630359894,381.4868065,399.9986774,54.18102581,46.45707419,381.6267097,53.73591613,500.2334516,100.0556452,0.200000645,43.3644871,42.4585129,999.9,0,0,10000.60323,0,540.4362903,1899.979677,0.900003129,0.099997032,0,771.3009677,4.99979,15366.17742,16171.42581,54.639,55.635,54.875,55.016,56.187,1705.487097,189.4929032,0,1630359898,0,768.0999615,-254.1901881,-4715.391454,15305.31538,15,1630356518,13:48:37,1630356513,1630356518,2,0.096,0.01,-0.136,0.445,400,47,0.25,0.17,12.8669977,-2.074346658,0.157843315,0,-18.51748,1.54611257,0.118441058,0,7.716326333,2.17731871,0.158669537,0,0,3,0/3,100,100,-0.14,0.4451,-0.32455995,0.000778235,-8.34E-07,1.66E-10,0.445105,0,0,0,2,2117,2,28,56.5,56.4,1.06812,2.57446,1.59912,2.30225,1.69678,2.51831,44.6692,14.8238,18,515.452,475.285,42.0447,41.6575,30,41.2433,41.1574,21.3738,0,100,-999.9,400,58.5861,97.5171,98.7581
48,1630359987,5500,20210830 14:46:26,14:46:26,15,B2R3,_SW,_5.3,_3,nc,1630359979,0.0057422,5.742200053,12.97746293,381.8376774,249.8372792,25.04716687,38.28072437,0.184645574,2.930821961,0.178417832,0.112053184,372.3629374,44.14251409,42.20738387,8.333886149,59.89930729,5.327147004,8.893503523,3.006739144,-253.2310224,196.1079507,16.8488532,332.088719,3,1,1,0,50164.67852,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1601.654553,12.97746293,#DIV/0!,0.008102536,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1899.963871,1601.654553,0.84299211,0.19598422,6,0.5,0: Broadleaf,1630359979,381.8376774,400.0333548,53.13654516,46.61505484,381.9775806,52.69143871,500.2303871,100.0539677,0.199953323,43.44852258,42.20738387,999.9,0,0,10001.85645,0,607.094,1899.963871,0.900000194,0.100000052,0,663.8488065,4.99979,13086.82258,16171.26129,54.69716129,55.87093548,54.96341935,55.137,56.25,1705.468065,189.4967742,0,1630359982,0,663.5247692,-77.10735044,-1471.360684,13080.90385,15,1630356518,13:48:37,1630356513,1630356518,2,0.096,0.01,-0.136,0.445,400,47,0.25,0.17,13.00706892,-1.748036939,0.133751163,0,-18.19980333,0.686023582,0.065146438,1,6.509692333,3.52001059,0.257857089,0,1,3,3-Jan,100,100,-0.14,0.4451,-0.32455995,0.000778235,-8.34E-07,1.66E-10,0.445105,0,0,0,2,2117,2,28,57.9,57.8,1.06812,2.58057,1.59912,2.30347,1.69678,2.45239,44.7534,14.7975,18,501.437,475.43,42.1238,41.649,30,41.2433,41.1574,21.3697,0,100,-999.9,400,58.5861,97.5158,98.76
49,1630360216,5729,20210830 14:50:15,14:50:15,15,B2R3,_SW,_5.14,_1,nc,1630360208,0.005846137,5.846136503,10.58124243,384.6106667,262.1835711,26.27950152,38.55076258,0.167416101,2.929736112,0.162277126,0.10187178,372.3687446,44.40588556,43.00468667,8.68975915,59.04811309,5.331353774,9.028830042,3.358405376,-257.8146198,115.9011404,10.01298121,240.4682465,21,4,1,0,50088.58812,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1601.680151,10.58124243,#DIV/0!,0.006606339,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1899.994333,1601.680151,0.842992067,0.195984134,6,0.5,0: Broadleaf,1630360208,384.6106667,399.9993333,53.18949333,46.55029667,384.7498,52.74439333,500.2277,100.0332,0.200012233,43.73848,43.00468667,999.9,0,0,9997.743333,0,153.6248,1899.994333,0.900001233,0.099998567,0,706.0525333,4.99979,14646.20333,16171.54667,54.8204,55.8498,55.125,55.26033333,56.437,1705.497333,189.497,0,1630360211,0,705.7355,-100.8718975,-2873.251283,14638.82308,15,1630356518,13:48:37,1630356513,1630356518,2,0.096,0.01,-0.136,0.445,400,47,0.25,0.17,10.4499723,5.683554255,0.451504988,0,-15.31663667,-7.98298465,0.601255703,0,6.594334333,5.329343626,0.390092322,0,0,3,0/3,100,100,-0.139,0.4451,-0.32455995,0.000778235,-8.34E-07,1.66E-10,0.445105,0,0,0,2,2117,2,28,61.7,61.6,1.06812,2.57446,1.59912,2.30103,1.69678,2.56226,44.8659,14.7625,18,480.549,476.001,42.3748,41.5415,29.9996,41.1385,41.0435,21.3726,0,100,-999.9,400,58.5861,97.5518,98.7911
50,1630360298,5811.5,20210830 14:51:38,14:51:38,15,B2R3,_SW,_5.14,_2,nc,1630360290,0.006575302,6.57530168,13.72179709,380.5344,259.5995669,26.02234705,38.144895,0.216732516,2.930658021,0.208205551,0.13086663,372.3642693,44.15765357,42.27669,8.364311669,60.17821724,5.416240474,9.00033388,2.948071195,-289.9708041,221.3620602,19.04665349,322.8021789,12,2,1,0,50123.59754,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1601.66053,13.72179709,#DIV/0!,0.008567232,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1899.971,1601.66053,0.842992093,0.195984186,6,0.5,0: Broadleaf,1630360290,380.5344,399.9943667,54.03254667,46.57187333,380.6745667,53.58743667,500.2246667,100.0403333,0.199999733,43.67773667,42.27669,999.9,0,0,10002.285,0,1807.030333,1899.971,0.900000667,0.099999347,0,945.4068333,4.99979,18358.46,16171.32,54.8624,55.812,55.0662,55.1912,56.4122,1705.475,189.4963333,0,1630360294,0,941.8220385,-443.4217778,-8343.911112,18291.38462,15,1630356518,13:48:37,1630356513,1630356518,2,0.096,0.01,-0.136,0.445,400,47,0.25,0.17,13.69394527,1.793939366,0.154964768,0,-19.46002,-4.303677864,0.330392583,0,7.460683,6.699150434,0.490700942,0,0,3,0/3,100,100,-0.14,0.4451,-0.32455995,0.000778235,-8.34E-07,1.66E-10,0.445105,0,0,0,2,2117,2,28,63.1,63,1.06934,2.57935,1.59912,2.30347,1.69678,2.51587,44.8659,14.7449,18,491.362,474.4,42.4212,41.4806,29.9998,41.0873,40.9931,21.374,0,100,-999.9,400,58.5861,97.5596,98.8083
51,1630360373,5886.5,20210830 14:52:53,14:52:53,15,B2R3,_SW,_5.14,_3,nc,1630360365,0.005416061,5.416061208,10.09982198,385.3648,259.371515,25.9981009,38.62703641,0.154186942,2.931619797,0.149819348,0.094019198,372.3666979,44.45061865,42.94044667,8.66060681,58.78072384,5.28919755,8.998183765,3.37140926,-238.8482993,115.8028587,9.991921126,259.3131785,13,3,1,0,50150.56957,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1601.671181,10.09982198,#DIV/0!,0.006305802,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1899.983667,1601.671181,0.842992079,0.195984157,6,0.5,0: Broadleaf,1630360365,385.3648,399.9822333,52.76797667,46.61458,385.5037667,52.32287,500.2375333,100.0350667,0.199922133,43.67314667,42.94044667,999.9,0,0,10008.29567,0,1604.661667,1899.983667,0.900000867,0.09999897,0,734.7777667,4.99979,14554.75667,16171.45,54.80786667,55.9246,55.0662,55.125,56.375,1705.487,189.4966667,0,1630360369,0,731.7194,-227.2854619,-4180.038468,14498.616,15,1630356518,13:48:37,1630356513,1630356518,2,0.096,0.01,-0.136,0.445,400,47,0.25,0.17,9.965103966,9.0513933,0.728401955,0,-14.61758333,-11.04716796,0.850531301,0,6.153391,4.774644627,0.349611582,0,0,3,0/3,100,100,-0.139,0.4451,-0.32455995,0.000778235,-8.34E-07,1.66E-10,0.445105,0,0,0,2,2117,2,28,64.3,64.3,1.06934,2.57446,1.59912,2.30347,1.69678,2.48413,44.8659,14.7274,18,489.606,474.534,42.4446,41.4722,30.0004,41.0734,40.9891,21.3842,0,100,-999.9,400,58.5861,97.5719,98.7878
52,1630361542,7055.5,20210830 15:12:22,15:12:22,15,B1R4,_SW,_5.7,_1,nc,1630361534,0.004692491,4.692490858,10.60490034,385.0964333,235.9873789,23.64057148,38.57790954,0.132205184,2.929544188,0.128977905,0.080894587,372.3730913,44.47575888,42.84681667,8.618268765,58.56251795,5.225438098,8.922837135,3.392830667,-206.9388468,105.0095424,9.056085683,279.4998724,73,15,1,0,50118.06963,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1601.697721,10.60490034,#DIV/0!,0.006621037,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1900.015,1601.697721,0.842992145,0.19598429,6,0.5,0: Broadleaf,1630361534,385.0964333,399.9837667,52.16191333,46.82716333,385.2355667,51.71680667,500.2358,99.97715667,0.200113767,43.51169667,42.84681667,999.9,0,0,10002.25333,0,454.0608333,1900.015,0.899999,0.100001047,0,701.7193667,4.99979,14108.87667,16171.69333,55.187,55.9496,55.4706,55.3246,56.65393333,1705.511,189.504,0,1630361537,0,700.72128,-98.142846,-1914.223074,14087.384,15,1630356518,13:48:37,1630356513,1630356518,2,0.096,0.01,-0.136,0.445,400,47,0.25,0.17,10.62135183,-1.09904671,0.08745274,0,-14.88741333,0.685129255,0.06465065,1,5.334741,1.614119066,0.117217544,0,1,3,3-Jan,100,100,-0.139,0.4451,-0.32455995,0.000778235,-8.34E-07,1.66E-10,0.445105,0,0,0,2,2117,2,28,83.8,83.7,1.06934,2.5708,1.5979,2.30469,1.69678,2.60498,44.7253,14.5085,18,418.195,471.551,42.1702,42.0394,29.9992,41.6759,41.5811,21.4008,0,100,-999.9,400,58.5861,97.4412,98.6851
53,1630361630,7143.6,20210830 15:13:50,15:13:50,15,B1R4,_SW,_5.7,_2,nc,1630361622,0.005309187,5.309187235,10.7472791,384.6590968,263.2176706,26.36897978,38.53490505,0.168746804,2.929307879,0.163526444,0.102659603,372.3707419,44.18732767,42.19345161,8.327781441,59.76216813,5.296441476,8.862532338,3.031339965,-234.1351571,187.642227,16.12364653,342.0014584,0,0,1,0,50132.24223,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1601.688495,10.7472791,#DIV/0!,0.006709968,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1900.004194,1601.688495,0.842992084,0.195984168,6,0.5,0: Broadleaf,1630361622,384.6590968,399.9997742,52.86958387,46.83803871,384.7983871,52.42448065,500.2193548,99.97937742,0.199990161,43.38162581,42.19345161,999.9,0,0,10000.68387,0,1549.499032,1900.004194,0.90000071,0.09999919,0,759.9482258,4.99979,15028.92903,16171.61935,55.07012903,55.94716129,55.34045161,55.23374194,56.5863871,1705.504839,189.4990323,0,1630361626,0,757.7923846,-289.2587351,-5497.340172,14987.13077,15,1630356518,13:48:37,1630356513,1630356518,2,0.096,0.01,-0.136,0.445,400,47,0.25,0.17,10.76298476,-2.068703853,0.149484741,0,-15.34055806,1.959295657,0.142598948,0,6.031547419,1.241153369,0.090066241,0,0,3,0/3,100,100,-0.139,0.4451,-0.32455995,0.000778235,-8.34E-07,1.66E-10,0.445105,0,0,0,2,2117,2,28,85.3,85.2,1.07056,2.58179,1.59912,2.30469,1.69678,2.51099,44.6692,14.4823,18,508.865,473.72,42.2038,41.9707,29.9999,41.6008,41.5186,21.4111,0,100,-999.9,400,58.5861,97.4784,98.6948
54,1630361689,7202.1,20210830 15:14:48,15:14:48,15,B1R4,_SW,_5.7,_3,nc,1630361681,0.003445645,3.445645405,10.33363105,385.9919355,224.691549,22.50926132,38.66809135,0.115046783,2.928628244,0.112593734,0.070587124,372.3670658,44.64196223,41.33366129,7.958458842,57.53428464,5.0924452,8.851148897,2.866013642,-151.9529624,319.4592816,27.34173874,567.2151237,5,1,1,0,50117.49961,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1601.672478,10.33363105,#DIV/0!,0.006451775,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1899.985161,1601.672478,0.842992098,0.195984197,6,0.5,0: Broadleaf,1630361681,385.9919355,399.9807419,50.83371613,46.91124194,386.1308387,50.38860968,500.2695161,99.97850645,0.199989,43.3569871,41.33366129,999.9,0,0,9996.896774,0,1264.677032,1899.985161,0.899999516,0.100000555,0,925.5083226,4.99979,17954.10323,16171.45806,54.98577419,56,55.304,55.25,56.504,1705.487097,189.4980645,0,1630361684,0,918.92016,-585.4125393,-11096.20771,17831.384,15,1630356518,13:48:37,1630356513,1630356518,2,0.096,0.01,-0.136,0.445,400,47,0.25,0.17,10.37275313,-3.162091112,0.228543882,0,-14.00433871,1.954190323,0.150473098,0,3.88470871,4.442672419,0.338926114,0,0,3,0/3,100,100,-0.139,0.4451,-0.32455995,0.000778235,-8.34E-07,1.66E-10,0.445105,0,0,0,2,2117,2,28,86.3,86.2,1.07056,2.58301,1.59912,2.30225,1.69678,2.45728,44.6412,14.4648,18,498.969,473.344,42.1809,41.951,30,41.5867,41.5061,21.4112,0,100,-999.9,400,58.5861,97.4819,98.6978
